Time,Deployed UPFs
3518713.0,50
3518755.0,50
3518834.0,51
3518868.0,51
3518883.0,51
3518912.0,50
3518925.0,49
3518928.0,49
3518954.0,49
3518972.0,49
3518979.0,49
3519064.0,49
3519110.0,49
3519112.0,49
3519117.0,49
3519237.0,49
3519291.0,49
3519315.0,49
3519336.0,49
3519420.0,49
3519434.0,49
3519476.0,49
3519480.0,49
3519488.0,49
3519521.0,49
3519559.0,49
3519569.0,49
3519680.0,49
3519812.0,49
3519837.0,49
3519848.0,49
3519870.0,49
3519908.0,49
3519911.0,49
3520007.0,49
3520064.0,49
3520109.0,49
3520135.0,49
3520182.0,49
3520232.0,49
3520254.0,49
3520304.0,50
3520313.0,50
3520333.0,49
3520348.0,48
3520483.0,48
3520634.0,48
3520641.0,48
3520691.0,48
3520694.0,48
3520736.0,48
3520783.0,48
3520793.0,48
3520824.0,48
3520835.0,48
3520864.0,48
3520875.0,47
3520885.0,47
3520948.0,47
3520960.0,47
3520994.0,46
3520995.0,46
3521018.0,46
3521032.0,46
3521113.0,46
3521127.0,46
3521147.0,46
3521232.0,46
3521270.0,46
3521275.0,46
3521295.0,46
3521339.0,46
3521351.0,46
3521411.0,46
3521438.0,46
3521446.0,46
3521506.0,46
3521541.0,46
3521604.0,46
3521816.0,46
3521838.0,46
3521846.0,46
3521909.0,46
3521918.0,46
3521919.0,46
3521932.0,46
3521961.0,46
3521985.0,46
3522016.0,46
3522023.0,46
3522028.0,46
3522030.0,46
3522166.0,46
3522211.0,46
3522212.0,46
3522219.0,46
3522225.0,46
3522263.0,46
3522291.0,46
3522303.0,46
3522334.0,46
3522350.0,46
3522423.0,46
3522447.0,46
3522449.0,46
3522456.0,46
3522617.0,46
3522743.0,46
3522774.0,46
3522826.0,46
3522888.0,46
3522927.0,46
3522942.0,46
3522980.0,46
3523000.0,46
3523074.0,46
3523076.0,46
3523099.0,47
3523178.0,47
3523262.0,47
3523288.0,47
3523329.0,47
3523406.0,47
3523434.0,47
3523444.0,47
3523497.0,47
3523582.0,47
3523622.0,47
3523668.0,47
3523680.0,48
3523682.0,48
3523735.0,48
3523786.0,48
3523789.0,48
3523802.0,48
3523859.0,48
3523898.0,48
3523898.0,48
3523900.0,48
3523939.0,48
3524089.0,48
3524097.0,48
3524137.0,48
3524199.0,48
3524304.0,48
3524322.0,48
3524361.0,48
3524361.0,48
3524364.0,48
3524404.0,48
3524410.0,48
3524426.0,48
3524540.0,48
3524558.0,48
3524588.0,48
3524660.0,48
3524670.0,48
3524741.0,48
3524811.0,48
3524829.0,48
3524856.0,48
3524968.0,48
3525054.0,48
3525057.0,48
3525405.0,48
3525433.0,48
3525459.0,49
3525496.0,49
3525586.0,49
3525603.0,49
3525610.0,49
3525633.0,49
3525743.0,49
3525854.0,49
3525877.0,49
3526015.0,48
