Session ID,Duration (seconds)
37097,81.0
37098,41.0
37099,14.0
37100,66.0
37101,23.0
37102,140.0
37103,184.0
37104,7.0
37105,54.0
37106,14.0
37107,17.0
37108,14.0
37109,103.0
37110,1.0
37111,19.0
37112,18.0
37113,2.0
37114,97.0
37115,138.0
37116,1.0
37117,33.0
37118,78.0
37119,33.0
37120,82.0
37121,57.0
37122,97.0
37123,16.0
37124,130.0
37125,43.0
37126,26.0
37127,7.0
37128,2.0
37129,13.0
37130,38.0
37131,100.0
37132,38.0
37133,66.0
37134,7.0
37135,1.0
37136,119.0
37137,36.0
37138,118.0
37139,9.0
37140,70.0
37141,17.0
37142,11.0
37143,6.0
37144,11.0
37145,11.0
37146,15.0
37147,210.0
37148,1.0
37149,16.0
37150,9.0
37151,10.0
37152,3.0
37153,10.0
37154,10.0
37155,36.0
37156,30.0
37157,17.0
37158,9.0
37159,2.0
37160,28.0
37161,30.0
37162,99.0
37163,14.0
37164,13.0
37165,39.0
37166,2.0
37167,98.0
37168,14.0
37169,54.0
37170,30.0
37171,49.0
37172,9.0
37173,17.0
37174,46.0
37175,15.0
37176,42.0
37177,3.0
37178,22.0
37179,37.0
37180,70.0
37181,10.0
37182,9.0
37183,65.0
37184,6.0
37185,33.0
37186,18.0
37187,37.0
37188,24.0
37189,21.0
37190,81.0
37191,35.0
37192,34.0
37193,83.0
37194,13.0
37195,169.0
37196,48.0
37197,10.0
37198,53.0
37199,61.0
37200,10.0
37201,42.0
37202,13.0
37203,100.0
37204,11.0
37205,187.0
37206,22.0
37207,3.0
37208,5.0
37209,192.0
37210,47.0
37211,49.0
37212,10.0
37213,38.0
37214,53.0
37215,5.0
37216,204.0
37217,68.0
37218,25.0
37219,26.0
37220,54.0
37221,247.0
37222,7.0
37223,97.0
37224,48.0
37225,16.0
37226,6.0
37227,6.0
37228,100.0
37229,44.0
37230,6.0
37231,7.0
37232,32.0
37233,89.0
37234,41.0
37235,29.0
37236,60.0
37237,86.0
37238,7.0
37239,41.0
37240,7.0
37241,61.0
37242,6.0
37243,2.0
37244,30.0
37245,32.0
37246,152.0
37247,52.0
37248,2.0
37249,97.0
37250,115.0
37251,53.0
37252,43.0
37253,15.0
37254,50.0
37255,16.0
37256,14.0
37257,3.0
37258,6.0
37259,99.0
37260,73.0
37261,44.0
37262,57.0
37263,13.0
37264,6.0
37265,11.0
37266,25.0
37267,15.0
37268,8.0
37269,4.0
37270,30.0
37271,25.0
37272,13.0
37273,2.0
37274,49.0
37275,16.0
37276,32.0
37277,21.0
37278,67.0
37279,14.0
37280,25.0
37281,2.0
37282,27.0
37283,43.0
37284,20.0
37285,109.0
37286,62.0
37287,80.0
37288,27.0
37289,19.0
37290,30.0
37291,80.0
37292,243.0
37293,33.0
37294,4.0
37295,23.0
37296,1.0
37297,27.0
37298,11.0
37299,26.0
37300,14.0
37301,51.0
37302,53.0
37303,30.0
37304,29.0
37305,16.0
37306,8.0
37307,1.0
37308,37.0
37309,43.0
37310,22.0
37311,10.0
37312,33.0
37313,5.0
37314,37.0
37315,14.0
37316,59.0
37317,32.0
37318,59.0
37319,23.0
37320,10.0
37321,50.0
37322,20.0
37323,70.0
37324,112.0
37325,71.0
37326,85.0
37327,33.0
37328,90.0
37329,87.0
37330,27.0
37331,2.0
37332,19.0
37333,6.0
37334,64.0
37335,9.0
37336,9.0
37337,145.0
37338,23.0
37339,88.0
37340,4.0
37341,140.0
37342,90.0
37343,25.0
37344,33.0
37345,22.0
37346,38.0
37347,45.0
37348,124.0
37349,8.0
37350,52.0
37351,20.0
37352,22.0
37353,39.0
37354,21.0
37355,21.0
37356,99.0
37357,55.0
37358,29.0
37359,9.0
37360,62.0
37361,8.0
37362,139.0
37363,105.0
37364,42.0
37365,22.0
37366,30.0
37367,33.0
37368,94.0
37369,38.0
37370,7.0
37371,153.0
37372,17.0
37373,88.0
37374,89.0
37375,3.0
37376,123.0
37377,103.0
37378,36.0
37379,16.0
37380,1.0
37381,33.0
37382,13.0
37383,33.0
37384,128.0
37385,69.0
37386,12.0
37387,8.0
37388,31.0
37389,91.0
37390,3.0
37391,104.0
37392,15.0
37393,38.0
37394,27.0
37395,14.0
37396,2.0
37397,12.0
37398,47.0
37399,36.0
37400,175.0
37401,20.0
37402,7.0
37403,17.0
37404,36.0
37405,7.0
37406,13.0
37407,14.0
37408,21.0
37409,20.0
37410,43.0
37411,49.0
37412,20.0
37413,132.0
37414,71.0
37415,55.0
37416,21.0
37417,60.0
37418,43.0
37419,16.0
37420,48.0
37421,74.0
37422,17.0
37423,12.0
37424,148.0
37425,106.0
37426,22.0
37427,6.0
37428,21.0
37429,12.0
37430,45.0
37431,9.0
37432,94.0
37433,140.0
37434,2.0
37435,61.0
37436,18.0
37437,33.0
37438,120.0
37439,11.0
37440,89.0
37441,11.0
37442,35.0
37443,39.0
37444,38.0
37445,4.0
37446,10.0
37447,32.0
37448,40.0
37449,116.0
37450,41.0
37451,15.0
37452,23.0
37453,5.0
37454,9.0
37455,21.0
37456,125.0
37457,184.0
37458,82.0
37459,68.0
37460,28.0
37461,11.0
37462,37.0
37463,117.0
37464,59.0
37465,125.0
37466,3.0
37467,9.0
37468,70.0
37469,195.0
37470,52.0
37471,21.0
37472,14.0
37473,28.0
37474,151.0
37475,62.0
37476,7.0
37477,45.0
37478,37.0
37479,122.0
37480,9.0
37481,15.0
37482,75.0
37483,15.0
37484,46.0
37485,111.0
37486,120.0
37487,7.0
37488,46.0
37489,44.0
37490,15.0
37491,64.0
37492,4.0
37493,75.0
37494,12.0
37495,23.0
37496,66.0
37497,98.0
37498,51.0
37499,160.0
37500,1.0
37501,39.0
37502,122.0
37503,30.0
37504,119.0
37505,10.0
37506,20.0
37507,11.0
37508,42.0
37509,15.0
37510,37.0
37511,27.0
37512,33.0
37513,9.0
37514,29.0
37515,101.0
37516,56.0
37517,47.0
37518,21.0
37519,133.0
37520,27.0
37521,163.0
37522,45.0
37523,117.0
37524,42.0
37525,173.0
37526,37.0
37527,113.0
37528,4.0
37529,23.0
37530,26.0
37531,23.0
37532,94.0
37533,21.0
37534,53.0
37535,34.0
37536,19.0
37537,60.0
37538,115.0
37539,5.0
37540,18.0
37541,16.0
37542,8.0
37543,69.0
37544,12.0
37545,22.0
37546,15.0
37547,153.0
37548,38.0
37549,41.0
37550,15.0
37551,9.0
37552,54.0
37553,30.0
37554,39.0
37555,19.0
37556,131.0
37557,207.0
37558,33.0
37559,56.0
37560,24.0
37561,45.0
37562,26.0
37563,5.0
37564,66.0
37565,16.0
37566,7.0
37567,28.0
37568,11.0
37569,47.0
37570,5.0
37571,8.0
37572,56.0
37573,55.0
37574,29.0
37575,46.0
37576,2.0
37577,36.0
37578,39.0
37579,87.0
37580,41.0
37581,19.0
37582,20.0
37583,4.0
37584,42.0
37585,5.0
37586,40.0
37587,65.0
37588,46.0
37589,29.0
37590,53.0
37591,63.0
37592,41.0
37593,31.0
37594,16.0
37595,56.0
37596,134.0
37597,5.0
37598,69.0
37599,82.0
37600,110.0
37601,81.0
37602,1.0
37603,63.0
37604,38.0
37605,60.0
37606,49.0
37607,8.0
37608,10.0
37609,59.0
37610,8.0
37611,23.0
37612,8.0
37613,91.0
37614,88.0
37615,87.0
37616,9.0
37617,14.0
37618,50.0
37619,32.0
37620,35.0
37621,81.0
37622,42.0
37623,36.0
37624,13.0
37625,2.0
37626,87.0
37627,128.0
37628,9.0
37629,41.0
37630,139.0
37631,25.0
37632,149.0
37633,34.0
37634,27.0
37635,68.0
37636,33.0
37637,4.0
37638,49.0
37639,113.0
37640,8.0
37641,57.0
37642,93.0
37643,16.0
37644,18.0
37645,4.0
37646,19.0
37647,250.0
37648,51.0
37649,19.0
37650,21.0
37651,18.0
37652,64.0
37653,20.0
37654,95.0
37655,29.0
37656,10.0
37657,119.0
37658,73.0
37659,19.0
37660,30.0
37661,6.0
37662,86.0
37663,29.0
37664,43.0
37665,13.0
37666,71.0
37667,57.0
37668,26.0
37669,4.0
37670,267.0
37671,9.0
37672,47.0
37673,54.0
37674,35.0
37675,15.0
37676,66.0
37677,2.0
37678,41.0
37679,95.0
37680,51.0
37681,95.0
37682,17.0
37683,13.0
37684,11.0
37685,92.0
37686,34.0
37687,8.0
37688,3.0
37689,7.0
37690,70.0
37691,206.0
37692,20.0
37693,47.0
37694,5.0
37695,55.0
37696,29.0
37697,12.0
37698,30.0
37699,8.0
37700,56.0
37701,105.0
37702,136.0
37703,65.0
37704,38.0
37705,24.0
37706,80.0
37707,64.0
37708,51.0
37709,31.0
37710,39.0
37711,23.0
37712,35.0
37713,39.0
37714,17.0
37715,15.0
37716,22.0
37717,44.0
37718,1.0
37719,23.0
37720,7.0
37721,57.0
37722,122.0
37723,39.0
37724,101.0
37725,7.0
37726,15.0
37727,39.0
37728,5.0
37729,14.0
37730,101.0
37731,62.0
37732,2.0
37733,23.0
37734,51.0
37735,94.0
37736,24.0
37737,89.0
37738,66.0
37739,23.0
37740,53.0
37741,88.0
37742,6.0
37743,8.0
37744,6.0
37745,4.0
37746,47.0
37747,37.0
37748,38.0
37749,249.0
37750,16.0
37751,11.0
37752,58.0
37753,58.0
37754,18.0
37755,9.0
37756,45.0
37757,17.0
37758,31.0
37759,97.0
37760,4.0
37761,74.0
37762,26.0
37763,41.0
37764,86.0
37765,58.0
37766,116.0
37767,36.0
37768,36.0
37769,1.0
37770,120.0
37771,13.0
37772,18.0
37773,129.0
37774,35.0
37775,102.0
37776,16.0
37777,29.0
37778,27.0
37779,2.0
37780,1.0
37781,1.0
37782,99.0
37783,23.0
37784,23.0
37785,1.0
37786,92.0
37787,110.0
37788,60.0
37789,2.0
37790,30.0
37791,10.0
37792,126.0
37793,31.0
37794,74.0
37795,20.0
37796,106.0
37797,69.0
37798,63.0
37799,21.0
37800,53.0
37801,66.0
37802,50.0
37803,54.0
37804,34.0
37805,119.0
37806,4.0
37807,80.0
37808,6.0
37809,19.0
37810,4.0
37811,6.0
37812,28.0
37813,63.0
37814,16.0
37815,144.0
37816,108.0
37817,108.0
37818,76.0
37819,34.0
37820,408.0
37821,159.0
37822,2.0
37823,30.0
37824,3.0
37825,56.0
37826,1.0
37827,188.0
37828,22.0
37829,207.0
37830,64.0
37831,19.0
37832,23.0
37833,39.0
37834,98.0
37835,54.0
37836,107.0
37837,18.0
37838,65.0
37839,9.0
37840,15.0
37841,38.0
37842,1.0
37843,89.0
37844,4.0
37845,39.0
37846,57.0
37847,20.0
37848,202.0
37849,133.0
37850,35.0
37851,6.0
37852,53.0
37853,8.0
37854,148.0
37855,21.0
37856,166.0
37857,185.0
37858,99.0
37859,122.0
37860,95.0
37861,32.0
37862,7.0
37863,29.0
37864,44.0
37865,6.0
37866,29.0
37867,51.0
37868,36.0
37869,42.0
37870,93.0
37871,27.0
37872,55.0
37873,4.0
37874,14.0
37875,64.0
37876,8.0
37877,158.0
37878,63.0
37879,6.0
37880,4.0
37881,195.0
37882,10.0
37883,80.0
37884,60.0
37885,35.0
37886,78.0
37887,48.0
37888,77.0
37889,13.0
37890,62.0
37891,5.0
37892,92.0
37893,4.0
37894,52.0
37895,42.0
37896,165.0
37897,27.0
37898,252.0
37899,112.0
37900,13.0
37901,23.0
37902,64.0
37903,9.0
37904,41.0
37905,60.0
37906,40.0
37907,99.0
37908,9.0
37909,49.0
37910,3.0
37911,60.0
37912,6.0
37913,4.0
37914,20.0
37915,9.0
37916,91.0
37917,87.0
37918,159.0
37919,3.0
37920,23.0
37921,36.0
37922,4.0
37923,29.0
37924,22.0
37925,16.0
37926,34.0
37927,37.0
37928,26.0
37929,32.0
37930,85.0
37931,50.0
37932,12.0
37933,6.0
37934,96.0
37935,29.0
37936,228.0
37937,3.0
37938,17.0
37939,35.0
37940,22.0
37941,13.0
37942,58.0
37943,20.0
37944,235.0
37945,18.0
37946,184.0
37947,42.0
37948,1.0
37949,51.0
37950,71.0
37951,7.0
37952,78.0
37953,147.0
37954,8.0
37955,4.0
37956,93.0
37957,2.0
37958,5.0
37959,60.0
37960,64.0
37961,16.0
37962,143.0
37963,10.0
37964,20.0
37965,21.0
37966,169.0
37967,10.0
37968,70.0
37969,63.0
37970,8.0
37971,11.0
37972,51.0
37973,7.0
37974,1.0
37975,110.0
37976,27.0
37977,27.0
37978,11.0
37979,5.0
37980,8.0
37981,14.0
37982,71.0
37983,12.0
37984,122.0
37985,62.0
37986,14.0
37987,5.0
37988,54.0
37989,43.0
37990,46.0
37991,13.0
37992,41.0
37993,39.0
37994,2.0
37995,124.0
37996,91.0
37997,134.0
37998,12.0
37999,81.0
38000,93.0
38001,81.0
38002,24.0
38003,7.0
38004,39.0
38005,7.0
38006,70.0
38007,50.0
38008,33.0
38009,49.0
38010,32.0
38011,6.0
38012,24.0
38013,69.0
38014,36.0
38015,75.0
38016,139.0
38017,69.0
38018,23.0
38019,2.0
38020,26.0
38021,41.0
38022,61.0
38023,60.0
38024,20.0
38025,37.0
38026,273.0
38027,17.0
38028,16.0
38029,4.0
38030,100.0
38031,6.0
38032,63.0
38033,19.0
38034,2.0
38035,231.0
38036,4.0
38037,31.0
38038,6.0
38039,79.0
38040,38.0
38041,113.0
38042,3.0
38043,28.0
38044,81.0
38045,47.0
38046,37.0
38047,166.0
38048,258.0
38049,34.0
38050,119.0
38051,15.0
38052,23.0
38053,56.0
38054,52.0
38055,35.0
38056,62.0
38057,60.0
38058,152.0
38059,87.0
38060,56.0
38061,49.0
38062,63.0
38063,121.0
38064,113.0
38065,12.0
38066,1.0
38067,37.0
38068,93.0
38069,98.0
38070,108.0
38071,60.0
38072,5.0
38073,13.0
38074,38.0
38075,34.0
38076,85.0
38077,18.0
38078,40.0
38079,43.0
38080,71.0
38081,75.0
38082,17.0
38083,96.0
38084,2.0
38085,15.0
38086,10.0
38087,77.0
38088,40.0
38089,35.0
38090,12.0
38091,158.0
38092,11.0
38093,132.0
38094,8.0
38095,54.0
38096,97.0
38097,11.0
38098,180.0
38099,23.0
38100,39.0
38101,10.0
38102,3.0
38103,105.0
38104,29.0
38105,46.0
38106,59.0
38107,61.0
38108,7.0
38109,87.0
38110,63.0
38111,53.0
38112,95.0
38113,28.0
38114,137.0
38115,34.0
38116,16.0
38117,7.0
38118,65.0
38119,117.0
38120,146.0
38121,25.0
38122,70.0
38123,24.0
38124,31.0
38125,202.0
38126,53.0
38127,14.0
38128,23.0
38129,42.0
38130,86.0
38131,29.0
38132,74.0
38133,1.0
38134,8.0
38135,5.0
38136,9.0
38137,56.0
38138,4.0
38139,11.0
38140,16.0
38141,58.0
38142,14.0
38143,25.0
38144,147.0
38145,5.0
38146,39.0
38147,171.0
38148,23.0
38149,50.0
38150,38.0
38151,28.0
38152,47.0
38153,17.0
38154,2.0
38155,84.0
38156,20.0
38157,2.0
38158,7.0
38159,235.0
38160,21.0
38161,15.0
38162,65.0
38163,14.0
38164,29.0
38165,2.0
38166,99.0
38167,13.0
38168,121.0
38169,220.0
38170,8.0
38171,89.0
38172,10.0
38173,17.0
38174,15.0
38175,125.0
38176,13.0
38177,69.0
38178,20.0
38179,15.0
38180,2.0
38181,15.0
38182,34.0
38183,9.0
38184,1.0
38185,19.0
38186,51.0
38187,34.0
38188,4.0
38189,6.0
38190,89.0
38191,31.0
38192,32.0
38193,7.0
38194,84.0
38195,1.0
38196,56.0
38197,113.0
38198,150.0
38199,1.0
38200,44.0
38201,3.0
38202,12.0
38203,5.0
38204,105.0
38205,79.0
38206,3.0
38207,69.0
38208,48.0
38209,32.0
38210,68.0
38211,78.0
38212,208.0
38213,14.0
38214,78.0
38215,5.0
38216,1.0
38217,17.0
38218,11.0
38219,29.0
38220,23.0
38221,40.0
38222,10.0
38223,5.0
38224,32.0
38225,33.0
38226,9.0
38227,39.0
38228,28.0
38229,4.0
38230,3.0
38231,8.0
38232,214.0
38233,3.0
38234,51.0
38235,66.0
38236,29.0
38237,54.0
38238,78.0
38239,81.0
38240,3.0
38241,41.0
38242,196.0
38243,45.0
38244,39.0
38245,39.0
38246,93.0
38247,14.0
38248,33.0
38249,35.0
38250,34.0
38251,175.0
38252,17.0
38253,107.0
38254,20.0
38255,13.0
38256,44.0
38257,286.0
38258,111.0
38259,44.0
38260,28.0
38261,164.0
38262,38.0
38263,251.0
38264,85.0
38265,82.0
38266,30.0
38267,1.0
38268,152.0
38269,126.0
38270,34.0
38271,57.0
38272,69.0
38273,15.0
38274,72.0
38275,27.0
38276,1.0
38277,56.0
38278,59.0
38279,63.0
38280,103.0
38281,11.0
38282,76.0
38283,3.0
38284,94.0
38285,36.0
38286,69.0
38287,37.0
38288,11.0
38289,40.0
38290,30.0
38291,50.0
38292,16.0
38293,50.0
38294,14.0
38295,21.0
38296,71.0
38297,93.0
38298,38.0
38299,64.0
38300,9.0
38301,60.0
38302,1.0
38303,49.0
38304,19.0
38305,4.0
38306,36.0
38307,97.0
38308,5.0
38309,20.0
38310,169.0
38311,101.0
38312,231.0
38313,32.0
38314,47.0
38315,20.0
38316,7.0
38317,114.0
38318,73.0
38319,1.0
38320,75.0
38321,157.0
38322,23.0
38323,48.0
38324,5.0
38325,51.0
38326,11.0
38327,103.0
38328,29.0
38329,24.0
38330,69.0
38331,62.0
38332,41.0
38333,296.0
38334,58.0
38335,242.0
38336,4.0
38337,103.0
38338,181.0
38339,59.0
38340,51.0
38341,57.0
38342,45.0
38343,77.0
38344,54.0
38345,4.0
38346,14.0
38347,37.0
38348,55.0
38349,54.0
38350,74.0
38351,31.0
38352,52.0
38353,99.0
38354,73.0
38355,51.0
38356,16.0
38357,40.0
38358,19.0
38359,19.0
38360,24.0
38361,161.0
38362,18.0
38363,13.0
38364,31.0
38365,9.0
38366,27.0
38367,113.0
38368,25.0
38369,28.0
38370,168.0
38371,12.0
38372,8.0
38373,12.0
38374,27.0
38375,74.0
38376,271.0
38377,94.0
38378,1.0
38379,36.0
38380,3.0
38381,63.0
38382,6.0
38383,57.0
38384,23.0
38385,25.0
38386,5.0
38387,4.0
38388,11.0
38389,22.0
38390,7.0
38391,27.0
38392,144.0
38393,240.0
38394,93.0
38395,5.0
38396,43.0
38397,4.0
38398,42.0
38399,13.0
38400,4.0
38401,13.0
38402,16.0
38403,150.0
38404,16.0
38405,272.0
38406,192.0
38407,109.0
38408,49.0
38409,13.0
38410,3.0
38411,102.0
38412,5.0
38413,6.0
38414,10.0
38415,54.0
38416,30.0
38417,21.0
38418,115.0
38419,27.0
38420,37.0
38421,4.0
38422,44.0
38423,27.0
38424,46.0
38425,154.0
38426,144.0
38427,10.0
38428,11.0
38429,22.0
38430,23.0
38431,118.0
38432,1.0
38433,14.0
38434,18.0
38435,79.0
38436,10.0
38437,12.0
38438,46.0
38439,22.0
38440,91.0
38441,50.0
38442,70.0
38443,10.0
38444,121.0
38445,19.0
38446,140.0
38447,87.0
38448,37.0
38449,55.0
38450,37.0
38451,41.0
38452,36.0
38453,60.0
38454,7.0
38455,11.0
38456,64.0
38457,9.0
38458,9.0
38459,17.0
38460,10.0
38461,61.0
38462,58.0
38463,32.0
38464,64.0
38465,150.0
38466,26.0
38467,25.0
38468,3.0
38469,83.0
38470,11.0
38471,41.0
38472,18.0
38473,99.0
38474,48.0
38475,97.0
38476,111.0
38477,54.0
38478,24.0
38479,25.0
38480,83.0
38481,62.0
38482,46.0
38483,2.0
38484,137.0
38485,105.0
38486,64.0
38487,29.0
38488,5.0
38489,21.0
38490,7.0
38491,4.0
38492,30.0
38493,149.0
38494,88.0
38495,12.0
38496,117.0
38497,1.0
38498,57.0
38499,126.0
38500,104.0
38501,9.0
38502,26.0
38503,58.0
38504,105.0
38505,21.0
38506,4.0
38507,8.0
38508,3.0
38509,62.0
38510,9.0
38511,41.0
38512,64.0
38513,19.0
38514,11.0
38515,8.0
38516,7.0
38517,22.0
38518,9.0
38519,17.0
38520,2.0
38521,56.0
38522,5.0
38523,111.0
38524,14.0
38525,58.0
38526,3.0
38527,63.0
38528,10.0
38529,93.0
38530,48.0
38531,76.0
38532,53.0
38533,27.0
38534,39.0
38535,32.0
38536,30.0
38537,93.0
38538,7.0
38539,23.0
38540,53.0
38541,73.0
38542,6.0
38543,16.0
38544,81.0
38545,48.0
38546,40.0
38547,79.0
38548,42.0
38549,34.0
38550,65.0
38551,123.0
38552,44.0
38553,31.0
38554,18.0
38555,16.0
38556,58.0
38557,13.0
38558,7.0
38559,25.0
38560,111.0
38561,17.0
38562,17.0
38563,35.0
38564,16.0
38565,46.0
38566,33.0
38567,12.0
38568,62.0
38569,27.0
38570,3.0
38571,23.0
38572,7.0
38573,16.0
38574,11.0
38575,96.0
38576,6.0
38577,19.0
38578,5.0
38579,33.0
38580,61.0
38581,107.0
38582,11.0
38583,209.0
38584,167.0
38585,90.0
38586,12.0
38587,4.0
38588,89.0
38589,54.0
38590,38.0
38591,111.0
38592,32.0
38593,28.0
38594,13.0
38595,33.0
38596,114.0
38597,20.0
38598,54.0
38599,32.0
38600,34.0
38601,27.0
38602,7.0
38603,54.0
38604,31.0
38605,13.0
38606,29.0
38607,30.0
38608,12.0
38609,33.0
38610,9.0
38611,2.0
38612,66.0
38613,19.0
38614,89.0
38615,54.0
38616,9.0
38617,56.0
38618,32.0
38619,112.0
38620,7.0
38621,58.0
38622,15.0
38623,1.0
38624,9.0
38625,49.0
38626,22.0
38627,56.0
38628,32.0
38629,45.0
38630,12.0
38631,8.0
38632,42.0
38633,176.0
38634,6.0
38635,78.0
38636,114.0
38637,28.0
38638,1.0
38639,32.0
38640,14.0
38641,117.0
38642,17.0
38643,50.0
38644,44.0
38645,42.0
38646,42.0
38647,68.0
38648,118.0
38649,65.0
38650,27.0
38651,135.0
38652,8.0
38653,32.0
38654,237.0
38655,22.0
38656,7.0
38657,37.0
38658,84.0
38659,42.0
38660,39.0
38661,120.0
38662,104.0
38663,33.0
38664,78.0
38665,84.0
38666,104.0
38667,95.0
38668,131.0
38669,106.0
38670,191.0
38671,100.0
38672,1.0
38673,89.0
38674,10.0
38675,34.0
38676,71.0
38677,116.0
38678,8.0
38679,16.0
38680,55.0
38681,46.0
38682,20.0
38683,36.0
38684,37.0
38685,14.0
38686,198.0
38687,83.0
38688,5.0
38689,31.0
38690,100.0
38691,85.0
38692,77.0
38693,16.0
38694,20.0
38695,10.0
38696,14.0
38697,62.0
38698,19.0
38699,3.0
38700,27.0
38701,129.0
38702,23.0
38703,28.0
38704,95.0
38705,240.0
38706,58.0
38707,40.0
38708,18.0
38709,11.0
38710,38.0
38711,47.0
38712,11.0
38713,125.0
38714,8.0
38715,71.0
38716,9.0
38717,58.0
38718,4.0
38719,15.0
38720,10.0
38721,165.0
38722,17.0
38723,38.0
38724,132.0
38725,18.0
38726,35.0
38727,35.0
38728,25.0
38729,55.0
38730,92.0
38731,26.0
38732,4.0
38733,7.0
38734,56.0
38735,190.0
38736,19.0
38737,27.0
38738,24.0
38739,34.0
38740,4.0
38741,43.0
38742,13.0
38743,104.0
38744,14.0
38745,19.0
38746,173.0
38747,45.0
38748,9.0
38749,21.0
38750,6.0
38751,15.0
38752,166.0
38753,61.0
38754,9.0
38755,50.0
38756,48.0
38757,69.0
38758,66.0
38759,57.0
38760,8.0
38761,82.0
38762,23.0
38763,30.0
38764,11.0
38765,42.0
38766,118.0
38767,26.0
38768,111.0
38769,56.0
38770,12.0
38771,15.0
38772,101.0
38773,3.0
38774,32.0
38775,21.0
38776,65.0
38777,45.0
38778,65.0
38779,30.0
38780,27.0
38781,160.0
38782,31.0
38783,24.0
38784,17.0
38785,11.0
38786,112.0
38787,49.0
38788,62.0
38789,69.0
38790,87.0
38791,193.0
38792,4.0
38793,86.0
38794,57.0
38795,15.0
38796,17.0
38797,44.0
38798,2.0
38799,35.0
38800,25.0
38801,9.0
38802,21.0
38803,30.0
38804,7.0
38805,11.0
38806,36.0
38807,21.0
38808,21.0
38809,77.0
38810,17.0
38811,169.0
38812,18.0
38813,33.0
38814,38.0
38815,29.0
38816,45.0
38817,50.0
38818,43.0
38819,4.0
38820,21.0
38821,53.0
38822,59.0
38823,10.0
38824,89.0
38825,51.0
38826,4.0
38827,86.0
38828,38.0
38829,10.0
38830,93.0
38831,65.0
38832,120.0
38833,75.0
38834,27.0
38835,17.0
38836,87.0
38837,119.0
38838,41.0
38839,1.0
38840,46.0
38841,13.0
38842,15.0
38843,9.0
38844,11.0
38845,16.0
38846,28.0
38847,59.0
38848,3.0
38849,5.0
38850,12.0
38851,100.0
38852,26.0
38853,104.0
38854,119.0
38855,56.0
38856,34.0
38857,42.0
38858,137.0
38859,27.0
38860,38.0
38861,63.0
38862,65.0
38863,39.0
38864,41.0
38865,113.0
38866,6.0
38867,24.0
38868,13.0
38869,8.0
38870,67.0
38871,11.0
38872,22.0
38873,12.0
38874,120.0
38875,18.0
38876,45.0
38877,15.0
38878,18.0
38879,25.0
38880,54.0
38881,205.0
38882,109.0
38883,87.0
38884,29.0
38885,31.0
38886,6.0
38887,56.0
38888,35.0
38889,16.0
38890,19.0
38891,11.0
38892,7.0
38893,60.0
38894,20.0
38895,62.0
38896,65.0
38897,18.0
38898,14.0
38899,46.0
38900,15.0
38901,8.0
38902,102.0
38903,12.0
38904,19.0
38905,4.0
38906,31.0
38907,137.0
38908,1.0
38909,1.0
38910,51.0
38911,57.0
38912,74.0
38913,61.0
38914,14.0
38915,70.0
38916,68.0
38917,10.0
38918,45.0
38919,56.0
38920,27.0
38921,6.0
38922,23.0
38923,30.0
38924,7.0
38925,18.0
38926,80.0
38927,24.0
38928,121.0
38929,3.0
38930,63.0
38931,59.0
38932,157.0
38933,8.0
38934,31.0
38935,134.0
38936,48.0
38937,3.0
38938,73.0
38939,20.0
38940,13.0
38941,204.0
38942,14.0
38943,139.0
38944,12.0
38945,129.0
38946,10.0
38947,13.0
38948,10.0
38949,5.0
38950,1.0
38951,62.0
38952,334.0
38953,8.0
38954,187.0
38955,81.0
38956,92.0
38957,94.0
38958,31.0
38959,49.0
38960,79.0
38961,7.0
38962,23.0
38963,14.0
38964,30.0
38965,17.0
38966,29.0
38967,172.0
38968,76.0
38969,24.0
38970,70.0
38971,31.0
38972,51.0
38973,90.0
38974,9.0
38975,21.0
38976,15.0
38977,43.0
38978,118.0
38979,11.0
38980,59.0
38981,29.0
38982,14.0
38983,34.0
38984,8.0
38985,32.0
38986,138.0
38987,20.0
38988,104.0
38989,100.0
38990,5.0
38991,39.0
38992,13.0
38993,21.0
38994,29.0
38995,113.0
38996,73.0
38997,9.0
38998,66.0
38999,2.0
39000,7.0
39001,3.0
39002,21.0
39003,77.0
39004,2.0
39005,45.0
39006,48.0
39007,66.0
39008,6.0
39009,95.0
39010,85.0
39011,210.0
39012,9.0
39013,22.0
39014,66.0
39015,2.0
39016,16.0
39017,19.0
39018,9.0
39019,130.0
39020,119.0
39021,24.0
39022,35.0
39023,69.0
39024,6.0
39025,17.0
39026,107.0
39027,73.0
39028,112.0
39029,27.0
39030,91.0
39031,62.0
39032,107.0
39033,21.0
39034,65.0
39035,21.0
39036,3.0
39037,31.0
39038,99.0
39039,294.0
39040,53.0
39041,48.0
39042,77.0
39043,23.0
39044,82.0
39045,69.0
39046,14.0
39047,1.0
39048,24.0
39049,103.0
39050,53.0
39051,27.0
39052,63.0
39053,2.0
39054,48.0
39055,10.0
39056,17.0
39057,11.0
39058,96.0
39059,39.0
39060,9.0
39061,61.0
39062,17.0
39063,72.0
39064,39.0
39065,181.0
39066,51.0
39067,55.0
39068,34.0
39069,50.0
39070,20.0
39071,16.0
39072,63.0
39073,16.0
39074,17.0
39075,1.0
39076,26.0
39077,42.0
39078,438.0
39079,16.0
39080,25.0
39081,23.0
39082,39.0
39083,9.0
39084,99.0
39085,49.0
39086,25.0
39087,67.0
39088,12.0
39089,90.0
39090,43.0
39091,189.0
39092,55.0
39093,51.0
39094,87.0
